"Source_File","person_id","primary_role","name","courtesy_name","pseudonym","other_names","choronym","birth_death","period_ref","authority_ids","source_book","source_chapter","original_source_sentence","originalsource_sentence","source.chapter","originalsource","original_text","official_title"
"历代名画记_M2.1_历史人物核心表.csv","meso_刘瑱","Painter","刘瑱","士温","","","彭城","{}","南齐","{}","《历代名画记》","卷七 南齐","刘瑱，字士温，下品，彭城人。少聪慧，多才艺，工书画。饮酒至数斗。画嫔嫱，当代第一。官至吏部郎。见《南齐书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_毛惠远","Painter","毛惠远","","","","荥阳阳武","{}","南齐","{}","《历代名画记》","卷七 南齐","毛惠远，中品上。荥阳阳武人。善画马。时刘瑱善画妇人，并当代第一。官至少府卿，市青碧一千二百斤，供御画，用钱六十五万。有言惠远纳利者，世祖敕尚书评价，贵二十八万，杀之。后家徒壁立，上悔痛之。见萧子显《齐书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_惠远子稜","Painter","毛稜","","","","","{}","南齐","{}","《历代名画记》","卷七 南齐","惠远子稜。姚最云：“便速有余，真巧不足，善于布置，比之叔父，则床下安床。”","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_萧大连","Painter","萧大连","仁靖","","","","年二十五","梁","{}","《历代名画记》","卷七 梁","萧大连，字仁靖，简文帝第五子。少俊爽风流，有巧思，洞达音律，工丹青。初封临海县公，官至东扬州刺史、轻车将军。大宝元年，封南郡王，年二十五。见《梁书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_萧贲","Painter","萧贲","文奂","","","兰陵","{}","梁","{}","《历代名画记》","卷七 梁","萧贲，字文奂，下品。兰陵人。多词学，工书画。曾于扇上画山水，咫尺内万里可知。仕梁，为河东太守。见《梁书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_陆杲","Painter","陆杲","明霞","","","吴郡","{}","梁","{}","《历代名画记》","卷七 梁","陆杲，字明霞，中品上。吴郡人也。好词学，信佛理，工书画，与舅张融齐名。初仕齐，后入梁，官至特进、扬州大中正。见《梁书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_袁昂","Painter","袁昂","千里","","","陈郡阳夏","年八十","梁","{}","《历代名画记》","卷七 梁","袁昂，字千里，中品上。陈郡阳夏人。仕齐，为秘监、黄门侍郎。幼以孝称，颇善画。入梁，官至中书监。年八十，赠侍中、特进，谥曰穆正。见《梁书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_焦宝愿","Painter","焦宝愿","","","","","{}","梁","{}","《历代名画记》","卷七 梁","焦宝愿。下品。姚最云：“早游张、谢，靳固不传。傍求造请，事均盗道。衣制树色，皆自新意；点黛施朱，轻重不失。”在毛稜上，嵇宝钧下。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_嵇宝钧","Painter","嵇宝钧","","","","","{}","梁","{}","《历代名画记》","卷七 梁","嵇宝钧。下品。姚最云：“虽亡师范，而意兼真俗。赋彩鲜丽，观之悦情。”彦远以画性所贵天然，何必师范？","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_聂松","Painter","聂松","","","","","{}","梁","{}","《历代名画记》","卷七 梁","聂松。下品。梁帝云：“与嵇同品，言其优劣，僧繇之亚。”在解倩上。《支道林像》传于代。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_解倩","Painter","解倩","","","","丁贵","{}","梁","{}","《历代名画记》","卷七 梁","解倩。中品下。姚最云：“全法蘧、章，笔力不及，通变巧捷，寺壁最长。”《丁贵人弹曲项琵琶图》《五天人像》《九子魔图》传于代。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_陆整","Painter","陆整","","","","","{}","梁","{}","《历代名画记》","卷七 梁","陆整。中品上。《御像》传于代。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_吉底俱","Painter","吉底俱","","","","外国","{}","梁","{}","《历代名画记》","卷七 梁","僧吉底俱，外国人。中品。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_顾野王","Painter","顾野王","希冯","","","吴郡","年六十三","陈","{}","《历代名画记》","卷八 陈","顾野王，字希冯，吴郡人。七岁通“五经”，善属词，能书画。长为鸿儒，天象、地理，无不毕习。在梁为中领军。时宣城王为扬州，野王善画，王褒善书，俱为宾友，时号“二绝”。入陈，官至黄门侍郎，年六十三，赠右卫将军。见《陈书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_蒋少游","Painter","蒋少游","","","","乐安博昌","{}","后魏","{}","《历代名画记》","卷八 后魏","蒋少游，乐安博昌人。敏慧机巧，工书画，善画人物及雕刻。虽有才学，常在剞劂绳墨之间，园湖城殿之侧，识者叹息。少游坦然以为己任，不告疲劳。官至将作大匠、太常少卿、前将军、都水，兼此四官。赠龙骧将军、青州刺史，谥曰质。见《后魏书》。时有郭善明、侯文和、柳俭、闵文和、郭道兴，并以巧思称。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_杨乞德","Painter","杨乞德","","","","","{}","后魏","{}","《历代名画记》","卷八 后魏","杨乞德，封新乡侯。归心释门，施身入寺。善画佛像，价凌昙度。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_王由","Painter","王由","茂道","","","","{}","后魏","{}","《历代名画记》","卷八 后魏","王由，字茂道。善书画，摹画佛像，为时所服。官至东莱太守。见《后魏书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_高孝珩","Painter","高孝珩","","","","","{}","北齐","{}","《历代名画记》","卷八 北齐","高孝珩，世宗第二子，封广宁郡王、尚书令、大司徒、司州牧。博涉多才艺。尝于厅事壁上画苍鹰，睹者疑其真，鸠、雀不敢近。又画《朝士图》，当时绝妙。为周师所虏，授开封县侯。孝珩亦善音律，周武宴齐君臣，自弹琵琶，命孝珩吹笛。见《北齐书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_萧放","Painter","萧放","希逸","","","","{}","北齐","{}","《历代名画记》","卷八 北齐","萧放，字希逸，梁武帝犹子也。为本朝著作郎，入齐待诏词林馆。善丹青，因于宫中监诸画工。帝令采古来丽美诗及贤哲充画图，帝甚善之。与杨休之同撰《御览》。加镇东大将军、散骑常侍。见《北齐书》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_杨子华","Painter","杨子华","","画圣;二绝","","诏不得与外","{}","北齐","{}","《历代名画记》","卷八 北齐","杨子华，中品上。世祖时任直閤将军、员外散骑常侍。尝画马于壁，夜听蹄啮长鸣，如索水草。图龙于素，舒卷辄云气萦集。世祖重之，使居禁中，天下号为“画圣”，非有诏不得与外人画。时有王子冲，善棋通神，号为“二绝”。见《北齐史》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_张下","Painter","张下","","","","自像","{}","北齐","{}","《历代名画记》","卷八 北齐","阎立本云：“自像人以来，曲尽其妙，简易标美，多不可减，少不可逾，其唯子华乎！”僧悰云：“在孙下、田上。”李云：“在上品。张下，郑上。”《斛律金像》《北齐贵戚游苑图》《宫苑人物》（屏风）、《邺中百戏狮猛图》并传于代。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_刘杀鬼","Painter","刘杀鬼","","","","","{}","北齐","{}","《历代名画记》","卷八 北齐","刘杀鬼，下品。与杨子华同时，世祖俱重之。画斗雀于壁间，帝见之为生，拂之方觉。常在禁中，锡赉巨万。任梁州刺史。见《北齐书·词苑传》。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_曹仲达","Painter","曹仲达","","","","曹国","{}","北齐","{}","《历代名画记》","卷八 北齐","曹仲达，本曹国人也。北齐最称工，能画梵像，官至朝散大夫。国朝宣律师撰《三宝感通记》，具载仲达画佛之妙，颇有灵感。僧悰云：“曹师于袁，冰寒于水。外国佛像，亡竞于时。”《卢思道斛律明月慕容绍宗等像》《弋猎图》《齐武临轩对武骑》《名马图》传于代。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_殷英童","Painter","殷英童","","","","","{}","北齐","{}","《历代名画记》","卷八 北齐","殷英童，善画，兼楷、隶。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_高尚士","Painter","高尚士","","","","已上三","{}","北齐","{}","《历代名画记》","卷八 北齐","高尚士、中品。徐德祖、下品。曹仲璞，已上三人，并是当时名手。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_徐德祖","Painter","徐德祖","","","","已上三","{}","北齐","{}","《历代名画记》","卷八 北齐","高尚士、中品。徐德祖、下品。曹仲璞，已上三人，并是当时名手。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_曹仲璞","Painter","曹仲璞","","","","已上三","{}","北齐","{}","《历代名画记》","卷八 北齐","高尚士、中品。徐德祖、下品。曹仲璞，已上三人，并是当时名手。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_冯提伽","Painter","冯提伽","","","","北平","{}","后周","{}","《历代名画记》","卷八 后周","冯提伽，北平人也。官至散骑常侍，兼礼部侍郎。志尚清远，后避周末之乱，佣画于并、汾之间。窦蒙云：“寺壁皆有合作，风格精密，动若神契。”彦远按：提伽之迹，未甚精密，山川草树，宛然塞北。车马为得意，人物非所长。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_阎毗","Painter","阎毗","桂林","臻绝","","榆林盛乐","{}","隋","{}","《历代名画记》","卷八 隋","阎毗，榆林盛乐人。工篆、隶，善丹青，当时号为“臻绝”。周武帝时，拜仪同三司。隋帝爱其才艺，令侍东宫，数以雕丽之物，取悦于皇太子。拜车骑将军。隋炀帝令毗修辇辂，多所损益，与宇文恺参详故实，并推巧思。官至朝散大夫、将作少监。见《隋书》。时有何稠，字桂林，刘龙，龙弟衮，并有巧思，绝世过人。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_展子虔","Painter","展子虔","","","","长安车马","{}","隋","{}","《历代名画记》","卷八 隋","展子虔，中品下。历北齐、周、隋，在隋为朝散大夫、帐内都督。僧悰云：“触物留情，备皆妙绝。尤善台阁、人马，山川咫尺千里。”李云：“董、展同品。董有展之车马，展亡董之台阁。”《法华变》（白麻纸）、《长安车马人物图》《弋猎图》《杂宫苑》《南郊》（白画）、《王世充像》《北齐后主幸晋阳图》《朱买臣覆水图》并传于代。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_郑法士","Painter","郑法士","","","","","{}","隋","{}","《历代名画记》","卷八 隋","郑法士，中品上。在周为大都督、左员外侍郎、建中将军，封长社县子。入隋，授中散大夫。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_孙尚子","Painter","孙尚子","","","","","{}","隋","{}","《历代名画记》","卷八 隋","孙尚子，上品中。睦州建德县尉。僧悰云：“师模顾、陆，骨气有余。鬼神特所偏善，妇人亦有风态。”在法士下，子华上。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_董伯仁","Painter","董伯仁","","智海","","汝南","{}","隋","{}","《历代名画记》","卷八 隋","董伯仁，中品上。汝南人也。多才艺，乡里号为“智海”。官至光禄大夫，殿中将军。","","","","",""
"历代名画记_M2.1_历史人物核心表.csv","meso_杨契丹","Painter","杨契丹","","","","","{}","隋","{}","《历代名画记》","卷八 隋","杨契丹。上品中。官至上仪同。","","","","",""
